|id     |provider    |sport_code|external_fixture_id|external_league_id|season|home_team_external_id|away_team_external_id|fixture_date                 |status_text|home_score|away_score|raw_payload_id|created_at                   |updated_at                   |
|161,780|api_handball|handball  |173554             |145               |2024  |178                  |1063                 |2024-10-15 18:45:00.000 +0200|FT         |39        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,764|api_handball|handball  |171926             |145               |2024  |964                  |685                  |2024-10-08 20:45:00.000 +0200|FT         |33        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,765|api_handball|handball  |171930             |145               |2024  |321                  |972                  |2024-10-08 20:45:00.000 +0200|FT         |32        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,766|api_handball|handball  |171931             |145               |2024  |81                   |899                  |2024-10-08 20:45:00.000 +0200|FT         |35        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,767|api_handball|handball  |173546             |145               |2024  |256                  |908                  |2024-10-08 20:45:00.000 +0200|FT         |31        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,768|api_handball|handball  |173547             |145               |2024  |248                  |176                  |2024-10-08 20:45:00.000 +0200|FT         |40        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,769|api_handball|handball  |173548             |145               |2024  |778                  |324                  |2024-10-08 20:45:00.000 +0200|FT         |24        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,770|api_handball|handball  |173549             |145               |2024  |1162                 |477                  |2024-10-08 20:45:00.000 +0200|FT         |33        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,771|api_handball|handball  |173550             |145               |2024  |696                  |966                  |2024-10-08 20:45:00.000 +0200|FT         |32        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,756|api_handball|handball  |171927             |145               |2024  |314                  |85                   |2024-10-08 18:45:00.000 +0200|FT         |42        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,757|api_handball|handball  |171928             |145               |2024  |931                  |178                  |2024-10-08 18:45:00.000 +0200|FT         |35        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,758|api_handball|handball  |171929             |145               |2024  |4178                 |782                  |2024-10-08 18:45:00.000 +0200|FT         |25        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,759|api_handball|handball  |171932             |145               |2024  |260                  |468                  |2024-10-08 18:45:00.000 +0200|FT         |37        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,760|api_handball|handball  |173542             |145               |2024  |1063                 |957                  |2024-10-08 18:45:00.000 +0200|FT         |34        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,761|api_handball|handball  |173543             |145               |2024  |418                  |110                  |2024-10-08 18:45:00.000 +0200|FT         |28        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,762|api_handball|handball  |173544             |145               |2024  |339                  |1046                 |2024-10-08 18:45:00.000 +0200|FT         |37        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,763|api_handball|handball  |173545             |145               |2024  |4118                 |1048                 |2024-10-08 18:45:00.000 +0200|FT         |29        |29        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,755|api_handball|handball  |164733             |145               |2024  |957                  |779                  |2024-09-08 20:00:00.000 +0200|FT         |31        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,754|api_handball|handball  |164736             |145               |2024  |412                  |176                  |2024-09-08 18:00:00.000 +0200|FT         |34        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,753|api_handball|handball  |164734             |145               |2024  |339                  |173                  |2024-09-08 16:30:00.000 +0200|FT         |39        |30        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,750|api_handball|handball  |164730             |145               |2024  |89                   |477                  |2024-09-07 19:00:00.000 +0200|FT         |32        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,751|api_handball|handball  |164731             |145               |2024  |256                  |942                  |2024-09-07 19:00:00.000 +0200|FT         |35        |24        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,752|api_handball|handball  |164732             |145               |2024  |54                   |110                  |2024-09-07 19:00:00.000 +0200|FT         |32        |26        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,749|api_handball|handball  |164729             |145               |2024  |1070                 |1063                 |2024-09-07 18:00:00.000 +0200|FT         |38        |34        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,747|api_handball|handball  |164735             |145               |2024  |966                  |1041                 |2024-09-07 17:00:00.000 +0200|FT         |30        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,748|api_handball|handball  |164737             |145               |2024  |636                  |324                  |2024-09-07 17:00:00.000 +0200|FT         |31        |36        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,746|api_handball|handball  |164738             |145               |2024  |4406                 |1048                 |2024-09-06 20:00:00.000 +0200|FT         |35        |33        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,745|api_handball|handball  |164720             |145               |2024  |110                  |54                   |2024-09-01 17:00:00.000 +0200|FT         |33        |22        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,743|api_handball|handball  |164725             |145               |2024  |942                  |256                  |2024-08-31 19:30:00.000 +0200|FT         |32        |28        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,744|api_handball|handball  |164726             |145               |2024  |477                  |89                   |2024-08-31 19:30:00.000 +0200|FT         |34        |25        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,742|api_handball|handball  |164724             |145               |2024  |324                  |636                  |2024-08-31 18:30:00.000 +0200|FT         |28        |23        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,740|api_handball|handball  |164719             |145               |2024  |779                  |957                  |2024-08-31 18:00:00.000 +0200|FT         |23        |21        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,741|api_handball|handball  |164727             |145               |2024  |1063                 |1070                 |2024-08-31 18:00:00.000 +0200|FT         |37        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,738|api_handball|handball  |164722             |145               |2024  |1048                 |4406                 |2024-08-31 16:00:00.000 +0200|FT         |39        |31        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,739|api_handball|handball  |164723             |145               |2024  |173                  |339                  |2024-08-31 16:00:00.000 +0200|FT         |22        |35        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,737|api_handball|handball  |164721             |145               |2024  |1041                 |966                  |2024-08-31 15:00:00.000 +0200|FT         |29        |32        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,736|api_handball|handball  |164728             |145               |2024  |176                  |412                  |2024-08-31 14:00:00.000 +0200|FT         |45        |27        |506           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,735|api_handball|handball  |157178             |183               |2024  |2655                 |2661                 |2024-01-27 17:00:00.000 +0100|FT         |21        |29        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,734|api_handball|handball  |157179             |183               |2024  |3291                 |2673                 |2024-01-27 14:30:00.000 +0100|FT         |28        |35        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,732|api_handball|handball  |157167             |183               |2024  |3293                 |3295                 |2024-01-26 17:00:00.000 +0100|FT         |26        |29        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,733|api_handball|handball  |157168             |183               |2024  |3294                 |3298                 |2024-01-26 17:00:00.000 +0100|FT         |25        |24        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,730|api_handball|handball  |157165             |183               |2024  |3290                 |3063                 |2024-01-26 15:00:00.000 +0100|FT         |25        |33        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,731|api_handball|handball  |157166             |183               |2024  |4497                 |3292                 |2024-01-26 15:00:00.000 +0100|FT         |28        |42        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,728|api_handball|handball  |157163             |183               |2024  |3297                 |3300                 |2024-01-26 13:00:00.000 +0100|FT         |34        |28        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,729|api_handball|handball  |157164             |183               |2024  |3299                 |3289                 |2024-01-26 13:00:00.000 +0100|FT         |25        |23        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,727|api_handball|handball  |157085             |183               |2024  |3291                 |2655                 |2024-01-25 19:30:00.000 +0100|FT         |26        |32        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,726|api_handball|handball  |157086             |183               |2024  |2661                 |2673                 |2024-01-25 17:00:00.000 +0100|FT         |30        |25        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,725|api_handball|handball  |157083             |183               |2024  |3289                 |3295                 |2024-01-24 18:30:00.000 +0100|AP         |24        |25        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,724|api_handball|handball  |157084             |183               |2024  |3298                 |3063                 |2024-01-24 18:00:00.000 +0100|FT         |24        |31        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,722|api_handball|handball  |157081             |183               |2024  |3299                 |3293                 |2024-01-24 16:00:00.000 +0100|AP         |36        |37        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,723|api_handball|handball  |157082             |183               |2024  |3300                 |3292                 |2024-01-24 16:00:00.000 +0100|FT         |17        |36        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,720|api_handball|handball  |157079             |183               |2024  |3294                 |3290                 |2024-01-24 14:00:00.000 +0100|FT         |21        |28        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,721|api_handball|handball  |157080             |183               |2024  |4497                 |3297                 |2024-01-24 14:00:00.000 +0100|FT         |32        |24        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,718|api_handball|handball  |157071             |183               |2024  |3063                 |3292                 |2024-01-23 19:00:00.000 +0100|FT         |27        |26        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,719|api_handball|handball  |157072             |183               |2024  |2673                 |3295                 |2024-01-23 19:00:00.000 +0100|FT         |37        |24        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,717|api_handball|handball  |157070             |183               |2024  |2661                 |3289                 |2024-01-23 16:30:00.000 +0100|FT         |37        |25        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,716|api_handball|handball  |157069             |183               |2024  |3290                 |3297                 |2024-01-23 16:00:00.000 +0100|FT         |36        |18        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,714|api_handball|handball  |157067             |183               |2024  |2655                 |3293                 |2024-01-23 14:00:00.000 +0100|FT         |36        |23        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,715|api_handball|handball  |157068             |183               |2024  |3298                 |3300                 |2024-01-23 14:00:00.000 +0100|FT         |36        |17        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,712|api_handball|handball  |157065             |183               |2024  |3291                 |3299                 |2024-01-23 11:30:00.000 +0100|FT         |31        |22        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,713|api_handball|handball  |157066             |183               |2024  |4497                 |3294                 |2024-01-23 11:30:00.000 +0100|FT         |33        |37        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,709|api_handball|handball  |156521             |183               |2024  |3299                 |2655                 |2024-01-21 19:00:00.000 +0100|FT         |23        |30        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,710|api_handball|handball  |156522             |183               |2024  |2673                 |3289                 |2024-01-21 19:00:00.000 +0100|FT         |33        |30        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,707|api_handball|handball  |156519             |183               |2024  |3290                 |2661                 |2024-01-21 17:00:00.000 +0100|FT         |16        |35        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,708|api_handball|handball  |156520             |183               |2024  |3291                 |3293                 |2024-01-21 17:00:00.000 +0100|FT         |29        |22        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,705|api_handball|handball  |156517             |183               |2024  |3292                 |3295                 |2024-01-21 15:00:00.000 +0100|FT         |22        |25        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,706|api_handball|handball  |156518             |183               |2024  |3300                 |4497                 |2024-01-21 15:00:00.000 +0100|FT         |25        |36        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,703|api_handball|handball  |156515             |183               |2024  |3294                 |3298                 |2024-01-21 13:00:00.000 +0100|FT         |24        |25        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
|161,704|api_handball|handball  |156516             |183               |2024  |3063                 |3297                 |2024-01-21 13:00:00.000 +0100|FT         |32        |23        |504           |2026-04-19 21:34:14.153 +0200|2026-04-19 21:34:14.153 +0200|
