|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,527,869|184      |2,024 |1,221,595 |2025-02-22 16:00:00.000 +0100|FT    |6,767           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,596 |2025-02-22 16:00:00.000 +0100|FT    |6,785           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,571 |2025-02-25 20:45:00.000 +0100|FT    |6,781           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,597 |2025-03-01 16:00:00.000 +0100|FT    |6,766           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,598 |2025-03-01 16:00:00.000 +0100|FT    |4,250           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,599 |2025-03-01 16:00:00.000 +0100|FT    |6,777           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,600 |2025-03-01 16:00:00.000 +0100|FT    |4,669           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,601 |2025-03-01 16:00:00.000 +0100|FT    |6,781           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,541 |2025-03-04 20:45:00.000 +0100|FT    |6,785           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,602 |2025-03-08 16:00:00.000 +0100|FT    |7,431           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,603 |2025-03-08 16:00:00.000 +0100|FT    |6,762           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,604 |2025-03-08 16:00:00.000 +0100|FT    |6,767           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,605 |2025-03-08 16:00:00.000 +0100|FT    |6,785           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,606 |2025-03-08 16:00:00.000 +0100|FT    |6,781           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,560 |2025-03-11 20:45:00.000 +0100|FT    |6,767           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,607 |2025-03-15 16:00:00.000 +0100|FT    |7,431           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,608 |2025-03-15 16:00:00.000 +0100|FT    |6,764           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,609 |2025-03-15 16:00:00.000 +0100|FT    |6,767           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,610 |2025-03-15 16:00:00.000 +0100|FT    |4,250           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,611 |2025-03-15 16:00:00.000 +0100|FT    |6,777           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,612 |2025-03-22 16:00:00.000 +0100|FT    |6,762           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,613 |2025-03-22 16:00:00.000 +0100|FT    |6,766           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,614 |2025-03-22 16:00:00.000 +0100|FT    |4,669           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,615 |2025-03-22 16:00:00.000 +0100|FT    |6,785           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,616 |2025-03-22 16:00:00.000 +0100|FT    |6,781           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,617 |2025-03-29 16:00:00.000 +0100|FT    |7,431           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,618 |2025-03-29 16:00:00.000 +0100|FT    |6,764           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,619 |2025-03-29 16:00:00.000 +0100|FT    |4,250           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,620 |2025-03-29 16:00:00.000 +0100|FT    |4,669           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,621 |2025-03-29 16:00:00.000 +0100|FT    |6,785           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,622 |2025-04-05 16:00:00.000 +0200|FT    |6,766           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,623 |2025-04-05 16:00:00.000 +0200|FT    |6,767           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,624 |2025-04-05 16:00:00.000 +0200|FT    |4,250           |6,764           |
