|table_name|constraint_name|constraint_type|column_name|foreign_table_schema|foreign_table_name|foreign_column_name|
|stg_provider_player_profiles|stg_provider_player_profiles_source_payload_id_fkey|FOREIGN KEY|source_payload_id|staging|stg_player_source_payloads|id|
|stg_provider_player_season_stats|106505_270440_10_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_12_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_13_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_1_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_2_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_3_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_6_not_null|CHECK|||||
|stg_provider_player_season_stats|106505_270440_8_not_null|CHECK|||||
|stg_provider_player_season_stats|stg_provider_player_season_stats_pkey|PRIMARY KEY|id|staging|stg_provider_player_season_stats|id|
|stg_provider_player_stats|106505_221431_14_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_1_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_2_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_3_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_4_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_5_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_6_not_null|CHECK|||||
|stg_provider_player_stats|106505_221431_9_not_null|CHECK|||||
|stg_provider_player_stats|stg_provider_player_stats_pkey|PRIMARY KEY|id|staging|stg_provider_player_stats|id|
|stg_provider_players|106505_221465_11_not_null|CHECK|||||
|stg_provider_players|106505_221465_12_not_null|CHECK|||||
|stg_provider_players|106505_221465_13_not_null|CHECK|||||
|stg_provider_players|106505_221465_1_not_null|CHECK|||||
|stg_provider_players|106505_221465_2_not_null|CHECK|||||
|stg_provider_players|106505_221465_3_not_null|CHECK|||||
|stg_provider_players|106505_221465_4_not_null|CHECK|||||
|stg_provider_players|106505_221465_5_not_null|CHECK|||||
|stg_provider_players|stg_provider_players_pkey|PRIMARY KEY|id|staging|stg_provider_players|id|
|stg_provider_team_stats|106505_221421_1_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_2_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_3_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_4_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_5_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_6_not_null|CHECK|||||
|stg_provider_team_stats|106505_221421_9_not_null|CHECK|||||
|stg_provider_team_stats|stg_provider_team_stats_pkey|PRIMARY KEY|id|staging|stg_provider_team_stats|id|
|stg_provider_teams|106505_221453_10_not_null|CHECK|||||
|stg_provider_teams|106505_221453_11_not_null|CHECK|||||
|stg_provider_teams|106505_221453_12_not_null|CHECK|||||
|stg_provider_teams|106505_221453_1_not_null|CHECK|||||
|stg_provider_teams|106505_221453_2_not_null|CHECK|||||
|stg_provider_teams|106505_221453_3_not_null|CHECK|||||
|stg_provider_teams|106505_221453_4_not_null|CHECK|||||
|stg_provider_teams|106505_221453_5_not_null|CHECK|||||
|stg_provider_teams|stg_provider_teams_pkey|PRIMARY KEY|id|staging|stg_provider_teams|id|
