|provider_league_id|league_name   |season|player_id|name                  |team_id|team_name                |ext_source  |ext_player_id|
|78                |Bundesliga    |2022  |2,339    |M. Richter                  |12,920 |Hertha BSC               |api_football|25307        |
|78                |Bundesliga    |2022  |2,340    |R. Jarstein                 |12,920 |Hertha BSC               |api_football|25333        |
|78                |Bundesliga    |2022  |2,385    |M. Pannewig                 |12,076 |VfL Bochum               |api_football|336224       |
|78                |Bundesliga    |2022  |2,387    |N. Böll                     |12,076 |VfL Bochum               |api_football|339221       |
|78                |Bundesliga    |2022  |2,370    |F. Chiarodia                |12,066 |Werder Bremen            |api_football|322627       |
|78                |Bundesliga    |2022  |866      |M. Zetterer                 |12,066 |Werder Bremen            |api_football|7288         |
|78                |Bundesliga    |2022  |427      |O. Burke                    |12,066 |Werder Bremen            |api_football|1124         |
|78                |Bundesliga    |2022  |863      |A. Hložek                   |       |                         |api_football|66019        |
|78                |Bundesliga    |2022  |2,355    |B. Klefisch                 |       |                         |api_football|280411       |
|78                |Bundesliga    |2022  |2,334    |D. Ramaj                    |       |                         |api_football|24894        |
|78                |Bundesliga    |2022  |2,376    |Enrique Herrero             |       |                         |api_football|323950       |
|78                |Bundesliga    |2022  |2,344    |E. Rexhbeçaj                |       |                         |api_football|25413        |
|78                |Bundesliga    |2022  |2,327    |F. Otto                     |       |                         |api_football|202942       |
|78                |Bundesliga    |2022  |2,326    |F. Passlack                 |       |                         |api_football|19068        |
|78                |Bundesliga    |2022  |473      |G. Reyna                    |       |                         |api_football|161921       |
|78                |Bundesliga    |2022  |2,381    |H. Ito                      |       |                         |api_football|32893        |
|78                |Bundesliga    |2022  |2,398    |J. Blaswich                 |       |                         |api_football|37246        |
|78                |Bundesliga    |2022  |2,353    |J. Horz                     |       |                         |api_football|280044       |
|78                |Bundesliga    |2022  |2,333    |J. Ryerson                  |       |                         |api_football|24845        |
|78                |Bundesliga    |2022  |2,357    |J. Schröder                 |       |                         |api_football|286369       |
|78                |Bundesliga    |2022  |2,423    |K. Bellarabi                |       |                         |api_football|976          |
|78                |Bundesliga    |2022  |2,313    |K. Laimer                   |       |                         |api_football|1157         |
|78                |Bundesliga    |2022  |2,383    |L. Köhl                     |       |                         |api_football|330625       |
|78                |Bundesliga    |2022  |2,324    |Martin Josef Hinteregger    |       |                         |api_football|1805         |
|78                |Bundesliga    |2022  |2,347    |M. Flekken                  |       |                         |api_football|26232        |
|78                |Bundesliga    |2022  |2,330    |M. Neutgens                 |       |                         |api_football|203370       |
|78                |Bundesliga    |2022  |2,346    |M. Wolf                     |       |                         |api_football|26           |
|78                |Bundesliga    |2022  |2,420    |N. Amiri                    |       |                         |api_football|714          |
|78                |Bundesliga    |2022  |2,348    |N. Petersen                 |       |                         |api_football|26258        |
|78                |Bundesliga    |2022  |2,380    |N. Simić                    |       |                         |api_football|327888       |
|78                |Bundesliga    |2022  |2,421    |Raphaël Guerreiro           |       |                         |api_football|8            |
|78                |Bundesliga    |2022  |601      |R. Dōan                     |       |                         |api_football|2598         |
|78                |Bundesliga    |2022  |581      |S. Guirassy                 |       |                         |api_football|21393        |
|78                |Bundesliga    |2022  |703      |T. Rothe                    |       |                         |api_football|324957       |
|78                |Bundesliga    |2022  |2,343    |W. Anton                    |       |                         |api_football|25368        |
|78                |Bundesliga    |2022  |2,323    |Y. Keitel                   |       |                         |api_football|178093       |
|79                |2. Bundesliga |2022  |2,543    |B. Tomiak                   |12,567 |1. FC Kaiserslautern     |api_football|108605       |
|79                |2. Bundesliga |2022  |2,589    |M. Wunderlich               |12,567 |1. FC Kaiserslautern     |api_football|26078        |
|79                |2. Bundesliga |2022  |2,551    |N. de Préville              |12,567 |1. FC Kaiserslautern     |api_football|1275         |
|79                |2. Bundesliga |2022  |2,574    |N. Rapp                     |12,567 |1. FC Kaiserslautern     |api_football|24843        |
|79                |2. Bundesliga |2022  |2,597    |P. Hercher                  |12,567 |1. FC Kaiserslautern     |api_football|26574        |
|79                |2. Bundesliga |2022  |2,594    |R. Klingenburg              |12,567 |1. FC Kaiserslautern     |api_football|26381        |
|79                |2. Bundesliga |2022  |2,563    |A. Müller                   |12,249 |1. FC Magdeburg          |api_football|178199       |
|79                |2. Bundesliga |2022  |2,591    |F. Kath                     |12,249 |1. FC Magdeburg          |api_football|26251        |
|79                |2. Bundesliga |2022  |2,659    |M. Franzke                  |12,249 |1. FC Magdeburg          |api_football|70097        |
|79                |2. Bundesliga |2022  |2,575    |M. Wintzheimer              |13,523 |1. FC N?rnberg           |api_football|24890        |
|79                |2. Bundesliga |2022  |2,568    |N. Kemlein                  |13,523 |1. FC N?rnberg           |api_football|202709       |
|79                |2. Bundesliga |2022  |2,651    |B. Oczipka                  |13,700 |Arminia Bielefeld        |api_football|404          |
|79                |2. Bundesliga |2022  |2,633    |C. Dogan                    |13,700 |Arminia Bielefeld        |api_football|334313       |
|79                |2. Bundesliga |2022  |2,547    |J. Consbruch                |13,700 |Arminia Bielefeld        |api_football|125681       |
|79                |2. Bundesliga |2022  |2,601    |J. Frommann                 |13,700 |Arminia Bielefeld        |api_football|273315       |
|79                |2. Bundesliga |2022  |2,604    |K. Bauer                    |13,700 |Arminia Bielefeld        |api_football|280442       |
|79                |2. Bundesliga |2022  |2,658    |M. Rzatkowski               |13,700 |Arminia Bielefeld        |api_football|50965        |
|79                |2. Bundesliga |2022  |2,635    |N. Hahne                    |13,700 |Arminia Bielefeld        |api_football|334346       |
|79                |2. Bundesliga |2022  |2,592    |J. Fejzić                   |13,105 |Eintracht Braunschweig   |api_football|26264        |
|79                |2. Bundesliga |2022  |2,585    |R. Wolf                     |13,445 |Fortuna D?sseldorf       |api_football|25447        |
|79                |2. Bundesliga |2022  |2,584    |H. Weydandt                 |13,207 |Hannover 96              |api_football|25388        |
|79                |2. Bundesliga |2022  |2,580    |L. Hinterseer               |14,823 |Hansa Rostock            |api_football|25080        |
|79                |2. Bundesliga |2022  |2,634    |L. Köster                   |14,823 |Hansa Rostock            |api_football|334338       |
|79                |2. Bundesliga |2022  |2,595    |M. Litka                    |14,823 |Hansa Rostock            |api_football|26495        |
|79                |2. Bundesliga |2022  |2,565    |O. Daedlow                  |14,823 |Hansa Rostock            |api_football|195729       |
|79                |2. Bundesliga |2022  |2,582    |A. Ignjovski                |12,080 |Holstein Kiel            |api_football|25236        |
|79                |2. Bundesliga |2022  |2,660    |B. Pichler                  |12,080 |Holstein Kiel            |api_football|7305         |
|79                |2. Bundesliga |2022  |2,583    |F. Bartels                  |12,080 |Holstein Kiel            |api_football|25319        |
|79                |2. Bundesliga |2022  |2,567    |J. Sterner                  |12,080 |Holstein Kiel            |api_football|202481       |
|79                |2. Bundesliga |2022  |2,578    |J. van den Bergh            |12,080 |Holstein Kiel            |api_football|24960        |
|79                |2. Bundesliga |2022  |2,576    |R. Himmelmann               |12,080 |Holstein Kiel            |api_football|24919        |
|79                |2. Bundesliga |2022  |2,590    |D. Gordon                   |13,321 |Karlsruher SC            |api_football|26088        |
|79                |2. Bundesliga |2022  |2,605    |L. Mirković                 |13,321 |Karlsruher SC            |api_football|286738       |
|79                |2. Bundesliga |2022  |2,639    |Ricardo van Rhijn           |13,321 |Karlsruher SC            |api_football|36890        |
|79                |2. Bundesliga |2022  |2,570    |S. Kronemayer               |13,321 |Karlsruher SC            |api_football|202759       |
|79                |2. Bundesliga |2022  |2,564    |D. Srbeny                   |12,272 |SC Paderborn 07          |api_football|19087        |
|79                |2. Bundesliga |2022  |2,560    |J. Heuer                    |12,272 |SC Paderborn 07          |api_football|177648       |
|79                |2. Bundesliga |2022  |2,561    |J. Justvan                  |12,272 |SC Paderborn 07          |api_football|177661       |
|79                |2. Bundesliga |2022  |2,603    |K. Dağ                      |12,272 |SC Paderborn 07          |api_football|279955       |
|79                |2. Bundesliga |2022  |2,588    |K. Klefisch                 |12,272 |SC Paderborn 07          |api_football|26073        |
|79                |2. Bundesliga |2022  |2,562    |M. Pieringer                |12,272 |SC Paderborn 07          |api_football|178106       |
|79                |2. Bundesliga |2022  |2,544    |M. Schuster                 |12,272 |SC Paderborn 07          |api_football|114944       |
